Id,Title,Content,HouseTypeCssClass
578435,"Biệt thự vip Lancaster Eden, đẳng cấp thượng lưu với hoàng loạt tiện ích 6*","Tiếp nối sự thành công của chuỗi dự án Lancaster tại Hà Nội và TP. Hồ Chí Minh, tập đoàn Trung Thủy Group một lần nữa cho ra đời dòng sản phẩm mang thương hiệu Lancaster Eden với vị thế không thua kém bất kỳ dòng biệt thự nào thuộc phân khúc thị trường siêu cao cấp và đậm phong cách Singapore. * Thông tin dự án Lancaster Eden. 1/ Tên chủ đầu tư: Tập đoàn Trung Thủy Group (TTC Holding). 2/ Tổng diện tích: 10,300m2. 3/ Mật độ xây dựng: 40%. 4/ Tổng diện tích hầm: 9,708m2. 5/ Quy cách xây dựng: 12 biệt thự đơn lập: 1 hầm, 1 trệt, 2 tầng. 6/ Giá bán: 77 tỷ - 94 tỷ/căn (chưa VAT). 7/ Tọa lạc: Trần Lựu, P. An Phú - An Khánh, Quận 2, TP. HCM. 8/ Tiện ích: + Lancaster Eden Villa được thiết kế và quy hoạch bởi kiến trúc sư hàng đầu Singapore mang lại không gian sống vô cùng hoàn hảo, gần gũi thiên nhiên, và mang sinh khí tài lộc vào nhà. Nổi bật trong nhất của dự án là khu biệt thự cao cấp compound vip được phục vụ với các tiện nghi 5 sao và dịch vụ 24/7 sẽ làm hài lòng mọi khách hàng khó tính nhất. + Đây là dự án hiếm hoi tại khu vực hội tụ đầy đủ các tiện ích nội khu: Club house bao gồm tầng hầm và 2 tầng rộng: (Sảnh đón, thư viện, phòng tập gym, phòng giải trí nghe nhìn karaoke, phòng tập yoga, phòng tổ chức tiệc, BBQ ngoài trời, trò chơi ngoài trời cho trẻ em), phòng gym, hầm riêng, tất cả villa có vườn và hồ bơi. 9/ Điều kiện bàn giao: Hoàn thiện mặt ngoài theo kiểu mẫu, bên trong giao thô. 10/ Dự kiến bàn giao: Đầu năm 2019. * Vị trí. Tọa lạc tại vị trí đắc địa của Quận 2, Lincaster Eden là khu biệt thự biệt lập duy nhất tại khu đô thị mới An Phú - An Khánh, ngay ngã 3 Trần Lựu - Vũ Tông Phan với lộ giới 30m bao gồm vỉa hè 8m vô cùng thông thoáng. Một nơi thanh tĩnh đặc biệt của riêng mình. Từ đây chỉ mất vài phút để tận hưởng cuộc sống hiện đại và đầy đủ tiện ích, từ mua sắm, ẩm thực, giáo dục cho đến thể thao và giải trí. * Diện tích biệt thự: * Orchid Villa: 4 phòng ngủ. + Diện tích đất: 484m2. + Diện tích hầm: 406m2. + Tổng diện tích xây dựng: 1,005m2. * Camellia Villa: 5 phòng ngủ. + Diện tích đất: 766m2. + Diện tích hầm: 600m2. + Tổng diện tích xây dựng: 1,216m2. * Peony Villa: 4 phòng ngủ. + Diện tích đất: 598m2. + Diện tích hầm: 533m2. + Tổng diện tích xây dựng: 1,274m2. * Iris Villa: 4 phòng ngủ. + Diện tích đất: 562m2. + Diện tích hầm: 496m2. + Tổng diện tích xây dựng: 1,171m2. * Jasmine Villa: 4 phòng ngủ. + Diện tích đất: 595m2. + Diện tích hầm: 535m2. + Tổng diện tích xây dựng: 1,157m2. * Hãy liên hệ phòng kinh doanh Lincaster Eden để được hỗ trợ tham quan nhà mẫu và cảm nhận từng không gian sống trong căn hộ đặc biệt. * Hotline Ms Thanh: 0977.680.053 - 01225.651.683 (zalo/viber/SMS). * Email: donguyetthanh.vt@gmail.com * Em Thanh tin chắc rằng khi được khách hàng đồng hành đi cùng. Em sẽ mang đến cho khách hàng sự lựa chọn hoàn hảo và phù hợp với nhu cầu khách hàng nhất. Tìm kiếm theo từ khóa:  Bán biệt thự dự án Villa E6 Quận 2 ,  Bán biệt thự Villa E6 Quận 2 Quận 2 ,  Bán biệt thự Villa E6 Quận 2 ,  Bán liền kề Villa E6 Quận 2 ,  Bán liền kề dự án Villa E6 Quận 2 ,  Bán liền kề Villa E6 Quận 2 Quận 2",tp-villa
2180201,Cần bán lại căn Biệt thự mặt biển bãi Kem Phú Quốc đẹp nhất dự án 39ty,"Tôi cần bán lại căn biệt thự đẹp nhất dự án view trực diện biển 
Thiết kế 2 tầng 3 phòng ngủ
Diện tích đất: 360 m2
Diện tích Xây dựng: 258,2 m2
Diện tích bể bơi: 24 m2
Giá 39 tỷ 
Liên Hệ: A Tài 0964780964
",tp-villa
575779,Cần tiền bán 2 căn biệt thự ghép tại Saigon Pearl (khu compound)- Tin thật 100% - 0931.348881,"(Tin thật 100%). Cần tiền bán 2 căn biệt thự ghép tại saigon pearl (khu compound). Khách hàng gửi bán căn biệt thự đơn lập duy nhất tại Saigon Pearl. - Diện tích đất sử dụng 373m2, diện tích xây dựng 1079m2, đã xây 1 hầm, 1 trệt, 3 lầu, 2 căn ghép lại với nhau nằm ngay trung tâm khu biệt thự view trực diện hồ bơi, khu compound bảo vệ an ninh 100%. - Giá gốc chủ đầu tư 63tỷ (2 căn ghép lại nên diện tích lớn) nay cần tiền bán gấp với giá 55 tỷ, có thể xem hồ sơ giấy tờ để xác minh, so với định giá thị trường và lãi suất tài chính thì đã rẻ hơn 30%. *** Còn nhiều căn khác chủ nhà gửi bán liên tục. Quý khách hàng vui lòng liên hệ. - Hotline: 0931.348881 (lúc nào cũng xem được, chỉ cần báo trước nửa tiếng). Tìm kiếm theo từ khóa:  Bán biệt thự dự án Saigon Pearl ,  Bán biệt thự Saigon Pearl ,  Bán biệt thự Saigon Pearl Bình Thạnh ,  Bán liền kề Saigon Pearl ,  Bán liền kề dự án Saigon Pearl ,  Bán liền kề Saigon Pearl Bình Thạnh",tp-villa
569318,"Biệt thự đơn lập Mỹ Tú 2, mặt tiền đường Lý Long Tường. DT: 397m2, LH: 0931333880","Biệt thự đơn lập Mỹ Tú 2, mặt tiền đường Lý Long Tường. DT: 397m2, nằm ngay trung tâm khu Cảnh Đồi. Liên hệ xem nhà, cập nhật giá tốt 0931333880 (Mr Sang). Tìm kiếm theo từ khóa:  Bán biệt thự Mỹ Tú 2 Quận 7 ,  Bán biệt thự dự án Mỹ Tú 2 ,  Bán biệt thự Mỹ Tú 2 ,  Bán liền kề Mỹ Tú 2 ,  Bán liền kề dự án Mỹ Tú 2 ,  Bán liền kề Mỹ Tú 2 Quận 7",tp-villa
570058,"Biệt thự ven sông Vàm Cỏ trung tâm TT Bến Lức. TT 30% nhận nhà, CK ngay 5% + sổ tiết kiệm 50tr","Dự án Trần Anh Riverside mở bán 78 căn nhà phố và 32 căn biệt thự song lập. Pháp lý: Sổ hồng riêng, sở hữu vĩnh viễn, nhận nhà dọn vào ở ngay. Biệt thự: + Diện tích 8x14m, 8x20m, 12x14m,... + Gồm 1 trệt, 2 lầu thiết kế chuẩn theo phong kiến trúc Singapore: 4 phòng ngủ, 1 phòng khách, 1 phòng sinh hoạt chung, 1 phòng bếp + ăn, 4WC, sân thượng và gara để ô tô, sân vườn thoáng mát. + Giá gốc từ chủ đầu tư: Giá chỉ 2,4 tỷ. * Nhà phố: + Diện tích: 4x15m, 4x18m, 4x20m, 6x20m... + Giá gốc từ chủ đầu tư: Giá chỉ 1,350 tỷ. - Phương thức thanh toán linh hoạt: Chỉ cần trả trước 30% thanh toán theo tiến độ trong 12 tháng không lãi suất. - Đặc biệt: + Thanh toán 30% nhận nhà ngay và tặng sổ tiết kiệm 50 triệu. + Thanh toán 95% chiết khấu ngay 5% và tặng sổ tiết kiệm 50 triệu. Khách hàng còn có cơ hội trúng hàng ngàn giải thưởng lớn: Tivi LG 64 inch, Iphone X, Lò vi sóng... Liên hệ PKD chủ đầu tư: 093.662.1519 Mr. Vũ. Vị trí đắc địa: - Giữa trung tâm thị trấn Bến Lức, nằm trên mặt tiền Nguyễn Văn Tuôi cách Quốc Lộ 1A 200m, 3 mặt còn lại giáp với sông Vàm Cỏ Đông. - Gần các KCN lớn như Thuận Đạo, Vĩnh Lộc 2, gần cảng quốc tế như Bourbon, cảng Cẩm Nguyên, siêu thị Co. Opmart, thế giới di động, ngân hàng Vietcombank, Sacombank,... * Cơ sở hạ tầng: + Môi trường sống trong lành, ven sông thoáng mát. + Đường nhựa nội bộ 12m - 18m. + Hệ thống điện âm, nước máy, đèn đường đầy đủ. + Công viên, cây xanh, vỉa hè. + Bảo vệ an ninh 24/24, có láp camera trên các tuyến đường. + Có hồ sinh thái điều hòa khí hậu thoáng mát. - Đặc biệt lần đầu tiên bến du thuyền và nhà hàng nổi được đưa vào xây dựng trong dự án lớn nhất khu vực Tây Nam. Liên hệ PKD chủ đầu tư: 093.662.1519 Mr. Vũ. Tìm kiếm theo từ khóa:  Bán biệt thự Trần Anh Riverside ,  Bán biệt thự Trần Anh Riverside Bến Lức ,  Bán biệt thự dự án Trần Anh Riverside ,  Bán liền kề Trần Anh Riverside",tp-villa
909955,"Cho thuê biệt thự Trung Văn,Tố Hữu,Nam từ Liêm.DT đất 160m,Dtxd 80m,4 tầng.Giá 35tr/th","Cho thuê biệt thự khu đô thị Trung Văn ( gần trường Olympia ), Tố Hữu, Nam Từ Liêm, Hà Nội. Diện tích 160m2, xây 80m2 x 3,5 tầng: 3 phòng ngủ, 3 WC, 2 phòng khách, 1 bếp, nội thất đầy đủ, đẹp và hiện đại chỉ việc vào ở. Khu dân trí cao, an ninh tốt, đầy đủ các dịch vụ tiện ích xung quanh. Ưu tiên cho người nước ngoài thuê ở Giá : 35tr/th ( có thương lượng ) LH : Huân 0901 737 616",tp-villa
559116,"Bán gấp biệt thự 320m2 có sân vườn, gara để xe hơi, giá 2,5 tỷ","Cần bán gấp biệt thự sân vườn mới xây. Diện tích 320m2 xây dựng 1 trệt 2 lầu, sân vườn, gara để xe. Đường trước nhà 18m trong khu dân cư khép kín có đầy đủ tiện ích như: Công viên, hồ bơi, sân tennis... Trong bán kính 1km có đầy đủ trường học, bệnh viện, siêu thị Coop Mart... Giá bán: 2,5 tỷ. Liên hệ: 0902613961. Tìm kiếm theo từ khóa:  Bán nhà phường 15 Quận 10 ,  Bán nhà đường Đồng Nai ,  Bán nhà đường Đồng Nai Quận 10 ,  Bán nhà phường 15 ,  Bán nhà đường Đồng Nai phường 15",tp-villa
572605,"Bán biệt thự khu đô thị Linh Đàm, Hà Nội, DT đất 260m2, xây dựng: 110m2 x 3.5 tầng, 23 tỷ có bớt","Cần bán căn biệt thự đơn lập khu đô thị kiểu mẫu Linh Đàm, Hoàng Mai, Hà Nội. Diện tích đất: 260m2, xây dựng 110m2 * 3.5 tầng, nhà xây kiên cố, thiết kế hiện đại theo phong cách Châu Âu. Nội thất: Hiện đại, cửa, cầu thang và sàn nhà hoàn toàn bằng gỗ lim Nghệ An... Bao gồm: Gara ô tô + khu sinh hoạt chung + phòng khách + 4 phòng ngủ + sân vườn... Vị trí: Vị trí đẹp gần như nhất khu đô thị Bắc Linh Đàm, gần hồ Linh Đàm, khuôn viên cây xanh có bảo vệ 24/7. Hướng: Đông ghé Bắc. Mặt tiền: 13m, sâu 20m. Đường trước nhà rộng: 12m. Pháp lý: Sổ đỏ chính chủ. Giá: 23 tỷ có thương lượng. Liên hệ: Nguyễn Văn Toản 098.659.2345 (tuyệt đối không tiếp trung gian). Tìm kiếm theo từ khóa:  Bán biệt thự KĐT Linh Đàm ,  Bán biệt thự dự án KĐT Linh Đàm ,  Bán biệt thự KĐT Linh Đàm Hoàng Mai ,  Bán liền kề KĐT Linh Đàm ,  Bán liền kề dự án KĐT Linh Đàm ,  Bán liền kề KĐT Linh Đàm Hoàng Mai",tp-villa
924408,"Chính chủ cần bán biệt thự liền kề 1 ô 7 Đại Thanh, dt 51.2m, giá 50 tr/m, giấy tờ đầy đủ, liên hệ 0986852491","Tôi đang cần bán gấp căn biệt thự liền Kề Đại Thanh, Thanh Trì, Hà Nội, biệt thự liền kề 1 ô số 7 diện tích 51.2m2, hướng Đông Bắc, Tây Bắc quay chung cư, Giấy tờ đầy đủ, đứng tên chính chủ người mua. 
Giá 50tr/m2 (có TL). Liên hệ E.Vui   0986852491 / 0946270024.
",tp-villa
575886,"Cho Thuê Biệt Thự Đường Số 10, P Thảo Điền, Q2","Cho thuê Biệt thự đường số 10, P Thảo Điền, Q2 - Diện tích : 10x20 (m2) - Thiết kế: trệt 2 lầu, có hầm, hồ bơi nội thất hiện đại - Giá thuê: 3800$ / 1 tháng * Nhận tìm nhà thuê theo nhu cầu Khách hàng * Mọi chi tiết xin vui lòng liên hệ : - Trần Nam 0902-971-889 *** 0968-274-869 - Email: nambdspro@gmail.com",tp-villa
2660203,"Duy nhất biệt thự biển, sở hữu vĩnh viễn, Paris Villas duy nhất tại","Tên dự án: Sonasea Villlas & Resort.
Chủ đầu tư: C.E.O Group.
Vị trí: Khu phức hợp du lịch Bãi Trường.
Quy mô: 132 ha.
Tổng vốn đầu tư: 10.000 tỷ đồng.
Thiết kế: Tập đoàn Kume Sekkei Co, Site Asia.
Xây dựng: Công ty Cổ Phần xây dựng (Coteccons).

Sonasea Paris Villas.
Tinh hoa giữa lòng Đảo Ngọc.
Đầu tư một lần - sở hữu vĩnh viễn - sinh lợi trọn đời.
Pháp lý: Sổ hồng sở hữu vĩnh viễn.
- Kiến trúc Pháp lãng mạn, cổ điển kết hợp hiện đại.
- Ít nhất 2 mặt tiền.
- 100% view hướng biển.
- Diện tích đa dạng: 152 m2, 160 m2, 251 m2.
- Số tầng: 3,5 tầng.
- Vị trí đắc địa nhất Bãi Trường, cách sân bay quốc tế Phú Quốc 5 phút, thị trấn Dương Đông và An Thới chỉ 10 phút, casino 45 phút.
- Nằm trong khu tiện ích 5 sao và các hệ thống tiện ích: Quảng trường biển, sân golf duy nhất tại Bãi Trường, Mường Thanh Luxyry, Novotel resort, Beach club.
- Được ngân hàng Viettinbank hỗ trợ vay lên đến 50%.
- LH: 0939 439 474.",tp-villa
95514,"Biệt Thự 5sao ngay Trung Tâm MT QL 1A, 1tỷ4/căn ven sông. CK ngay 50tr/căn.","Vị trí vàng ngay trung tâm thị trấn Bến Lức: - Ngay ủy ban nhân dân thị trấn Bến Lức, bệnh viện Bến Lức, trường học Nguyễn Trung Trực, Coopmart Bến Lức... - Cụm khu công nghiệp lớn như KCN Thuận Đạo, KCN Phúc Long, công ty gạch Đồng Tâm Long An,... - Cách đại lộ Nguyễn Văn Linh 15p, cách trung tâm thành phố 20p... Liên kết các quận Bình Chánh, Quận 6, Quận 5, Quận 3, Quận 1... Trần Anh Riverside là sự kết hợp đẳng cấp sang trọng giữa biệt thự nghỉ dưỡng và nhà phố thương mại, mang nét kiến trúc chuẩn Châu Âu. - Nhà phố thương mại thiết kế 1 trệt, 1 lửng 1 lầu: DT 4x15m. - Biệt thự nghỉ dưỡng thiết kết 1 trệt 2 lầu: DT 8x16m. * Cơ sở hạ tầng hoàn thiện: - Lộ giới rộng rãi trải nhựa: 16m-40m. - Điện âm quốc gia, nước máy, hệ thống cáp quang, được kéo về tận nơi. - Hệ thống cống xử lý theo chuẩn Singapore. ĐẶC BIỆT SỔ HỒNG RIÊNG TỪNG CĂN * Phương thức thanh toán linh hoạt: Chỉ cần thanh toán trước 30%, phần còn lại thanh toán trong 12 tháng 0% lãi suất. * Ngân hàng hỗ trợ thanh toán trả góp trong vòng 10-20 năm, thủ tục vay đơn giản. Mua ngay hôm nay Chiết khấu ngay 5% tặng ngay SỔ TIẾT KIỆM trị giá 50tr Trần Anh Riverside nơi lựa chọn đầu tư của nhũng nhà đầu tư thông minh - đón đầu khu tây thành phố.",tp-villa
570535,"Bán biệt thự KĐT Xa La. Đẳng cấp, nội thất chất lượng, gara 12.8 tỷ","- DT: 135m2, 4 tầng, 7m rộng. Giá bán 12.8 tỷ có thương lượng. + Hướng: Tây Bắc. + Lô biệt thự 10 khu đô thị Xa La nằm cạnh 2 tòa chung cư CT2A & CT2B, ngay ngã ba Xa La - Phùng Hưng. Là vị trí cửa ngõ của đô thị mới Xa La, nơi tập trung nhiều tuyến giao thông quan trọng cả hiện tại và trong tương lai gần. Xung quanh là các đô thị Đại Thanh, Kiến Hưng, Thanh Hà, Văn Phú, Văn Quán... Các bệnh viện đầu ngành, trường học các cấp, hệ thống hạ tầng đã ổn định, các tiện ích xã hội chất lượng rất tốt. + Nhà có mặt tiền rộng, trước nhà đường rộng ô tô tránh vỉa hè 2 bên, tương lai nối thẳng ra đường Phùng Hưng, sân chung cư như sân nhà nên chỗ dừng đỗ xe miễn lo. Mặt sau thoáng vĩnh viễn, tiếp giáp với khu liền kề có khá đông cư dân đô thị nên có thể cho thuê kinh doanh nhỏ; Khi xây nhà đã mở rộng phần này nên diện tích thực là 135m2 và thửa đất là vuông vắn. - Tầng 1: Sân để xe, ga ra ô tô, phòng khách, 1 phòng ngủ, WC + 01 gian mặt sau nhà có tường bao, mái che riêng biệt; Tầng 2, 3 có tổng cộng 5 phòng ngủ + WC riêng + phòng xông hơi, bếp và phòng ăn; Tầng 4: Ngoài phòng thờ, sân phơi tất cả dành cho không gian văn hóa thể thao với phòng karaoke cách âm, khu tập thế dục thể thao nâng cao sức khỏe... Tất cả nội thất, cầu thang, sàn lát, cửa, thiết bị vệ sinh đều nhập ngoại. + Chủ nhà rất thành đạt, con cái giỏi giang đi du học nên muốn chuyển về biệt thự trong siêu đô thị Vinhomes Green Bay Mễ Trì để thuận tiện việc điều hành công ty. Chủ nuối tiếc lắm phần vì đã đầu tư nhiều tiền cho ngôi nhà với suy nghĩ là nơi ở lâu dài của cả gia đình nhưng phần lớn vì căn nhà rất có lộc, cuộc sống cứ thế đi lên nên có thêm những lựa chọn tốt hơn, đẳng cấp hơn. LH: Huy Ông Địa 01687722818. 0912165749. Facebook: BĐS Thổ Cư HN Xuân Huy. Zalo: Xuân Huy. Chuyên nhà mặt phố, biệt thự. Hỗ trợ pháp lý, tài chính, xem quy hoạch. DV tư vấn, môi giới miễn phí với khách hàng. Tìm kiếm theo từ khóa:  Bán biệt thự KĐT Xa La Hà Đông ,  Bán biệt thự KĐT Xa La ,  Bán biệt thự dự án KĐT Xa La Hà Đông ,  Bán biệt thự dự án KĐT Xa La",tp-villa
749819,"Vỡ nợ,Bán villa 190m2 tại đường Cao Thắng,quận 3.","Xuất ngoại,gia đình chúng tôi cần bán gấp Villa tuyệt đẹp nằm trong hẻm nội bộ 5m đường Cao Thắng,quận 3.

DT : 7 x 25m. Nhà hoàn công năm 2012. Thiết kế theo phong cách châu âu,rất đẹp và hiện đại. Kết cấu 1 trệt, 1 lửng , 2 lầu. Có sân vườn,tiểu cảnh,hồ nước. Nội thất cao cấp với toàn bộ bằng gỗ sồi và camxe. 

Định cư nơi khác nên chúng tôi có ý định sẽ tặng lại nội thất cho khách hàng thiện chí,hữu duyên.

Vị trí tuyệt đẹp,ngay trung tâm quận 3. Bán kính 50m có đầy đủ các tiện ích như: Ngân hàng,khách sạn,nhà hàng,trường học,siêu thị… Cơ hội duy nhất để sở hữu biệt thự tuyệt đẹp ngay tại trung tâm Sài Thành.

Giá bán : 16,5 tỷ.
Xem nhà liên hệ Mr. Tuấn: 0946 79 8338. *Không tiếp môi giới*
",tp-villa
